id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
"5256500025",457000,4,1.75,2100,10358,"1",0,0,5,8,1280,820,1959,0,"98133",47.7478,-122338,2080,9000
"2767601390",632500,4,2,1770,5000,"2",0,0,4,7,1770,0,1906,0,"98107",47.6748,-122386,1550,5000
"6700400110",223000,3,2,1110,7231,"1",0,0,4,7,1110,0,1991,0,"98031",47.4036,-122191,1550,7245
"8860300300",610000,4,2.75,2090,8400,"1",0,0,4,8,1240,850,1976,0,"98052",47.6872,-122123,2340,9000
"3738900165",385000,4,1.75,2080,8215,"2",0,0,4,7,2080,0,1948,0,"98155",47737,-122305,1550,8215
"1314300018",367500,3,3.25,1400,1343,"2",0,0,3,7,1160,240,2005,0,"98118",47.5483,-122277,1400,1326
"3992700265",385100,3,1,1060,8040,"1",0,0,4,6,1060,0,1949,0,"98125",47.7121,-122287,1300,7620
"1105000296",230000,2,1,720,5913,"1",0,0,3,6,720,0,1920,0,"98118",47.5447,-122.27,1560,6600
"1773100121",286000,3,2.75,1100,750,"2",0,0,3,7,780,320,2008,0,"98106",47.5601,-122363,1170,4800
"7585000110",201700,3,1,1010,9576,"1",0,0,4,7,1010,0,1967,0,"98001",47.2956,-122272,1540,9576
"0822069112",1.35e+006,4,4.75,5230,89298,"2.5",0,0,3,11,5230,0,2002,0,"98038",47.4097,-122063,4110,107153
"5423030300",525000,4,1.75,2420,7672,"1",0,0,3,8,1480,940,1979,0,"98027",47.5637,-122085,2370,7699
"1387301730",361000,3,1.5,1200,7236,"1",0,0,3,7,1200,0,1975,0,"98011",47739,-122194,1680,7800
"4447300008",530000,3,1.5,1950,1963,"3",0,0,3,8,1950,0,2002,0,"98117",47.6904,-122397,1590,2028
"6413600123",455000,3,2.25,1870,7403,"1",0,0,3,7,1870,0,1950,0,"98125",47.7171,-122.32,1630,7440
"3288100100",421000,4,2.25,1310,8400,"1",0,0,4,7,1310,0,1966,0,"98034",47.7317,-122181,1600,8400
"6127600110",640000,4,2,1520,6200,"1.5",0,0,3,7,1520,0,1945,0,"98115",47678,-122269,1910,6200
"3423049165",240000,3,1,1270,12733,"1",0,0,3,7,1270,0,1955,0,"98188",47445,-122276,1660,11536
"1233100601",360000,2,1,840,7414,"1",0,0,4,6,840,0,1928,0,"98033",47.6771,-122172,1740,9784
"3422059085",157340,2,1,900,23000,"1",0,0,2,7,900,0,1953,0,"98042",47.3576,-122156,1460,8265
"9294300600",1.24e+006,4,3,3010,6139,"2",0,4,5,8,2560,450,1950,1972,"98115",47.6799,-122268,2100,6798
"7282900025",250000,3,1,1050,6874,"1",0,0,3,6,1050,0,1954,0,"98133",47762,-122355,1500,8954
"2526059076",735000,6,2.75,3360,84506,"1",0,0,5,7,2040,1320,1962,0,"98052",47715,-122121,2190,43124
"5451100490",884900,7,4.75,5370,10800,"1.5",0,0,3,8,5370,0,1967,0,"98040",47538,-122223,2310,10910
"0126059097",775000,3,3.5,2690,104544,"2",0,0,3,8,2690,0,1948,1990,"98072",47.7717,-122112,2300,81698
"7739100015",463000,3,1.75,1710,7320,"1",0,0,3,7,1710,0,1948,0,"98155",47.7512,-122281,2260,8839
"9828702251",579000,3,2.5,1640,1269,"3",0,0,3,8,1640,0,2009,0,"98112",47.6197,-122.3,1590,1231
"9558040820",570000,6,3.75,4000,6015,"2",0,2,3,10,3080,920,2004,0,"98058",47453,-122118,3180,5700
"1437580600",1.06e+006,5,4.5,4140,7924,"2",0,0,3,10,4140,0,2005,0,"98074",47.6102,-121993,3960,8410
"5469502460",375000,4,2.75,3140,24800,"1",0,0,4,8,2080,1060,1971,0,"98042",47.3782,-122161,2850,12900
"2919701105",422000,2,1.75,1320,2609,"1",0,0,4,7,920,400,1938,0,"98117",47.6878,-122366,1200,4220
"0952003585",866500,4,3.5,3080,4945,"2",0,0,3,9,2010,1070,2014,0,"98126",47.5662,-122379,1220,4945
"3066400750",705000,3,2.5,2500,10359,"2",0,0,3,10,2500,0,1986,0,"98074",47.6286,-122051,2580,10142
"2607740100",470000,4,2.5,2520,9684,"2",0,0,3,8,2520,0,1994,0,"98045",47.4848,-121801,2090,10133
"0793200100",360000,3,1.25,2350,6200,"1",0,0,4,7,1320,1030,1966,0,"98007",47.5979,-122135,2140,9543
"6744700900",795000,4,2.5,2570,13450,"1",0,4,3,8,1510,1060,1948,0,"98155",47.7429,-122285,3470,12615
"1828300100",800000,4,2.5,3100,7807,"2",0,0,3,9,3100,0,2003,0,"98034",47.7151,-122227,3100,7807
"1118000110",2.4535e+006,4,3.5,4730,13586,"1.5",0,0,5,10,4270,460,1935,0,"98112",47.6319,-122288,3710,8828
"9297301015",277284,3,1.75,1030,4800,"1",0,0,3,6,930,100,1927,0,"98126",47566,-122373,1540,4800
"0585000008",460000,2,1,1020,4002,"1",0,0,5,7,1020,0,1953,0,"98116",47.5828,-122395,1780,5000
"4070700300",898888,3,2.5,2080,3729,"2",0,0,3,9,2080,0,1996,0,"98033",47.6731,-122199,2080,4000
"3026079031",211000,3,1,1410,47916,"1",0,0,3,7,1410,0,1981,0,"98019",47.7149,-121.96,1810,215622
"2781250750",222000,2,2,1360,3300,"2",0,0,3,6,1360,0,2004,0,"98038",47.3489,-122022,1310,3300
"0203100625",672000,3,2.5,2620,21587,"2",0,0,3,7,2620,0,1992,0,"98053",47.6384,-121959,2570,23650
"0687600110",778000,3,2.25,2260,33080,"1",0,0,5,9,1690,570,1974,0,"98005",47.6386,-122183,3020,35291
"2473372250",312500,3,1.75,1490,9493,"1",0,0,4,8,1490,0,1976,0,"98058",47.4514,-122134,2440,9600
"7974700112",650000,4,2.5,2530,6500,"1.5",0,0,3,8,1720,810,1975,0,"98115",47.6737,-122284,2150,5280
"2330000015",740000,6,2.25,3140,10250,"1",0,0,4,8,1570,1570,1959,0,"98005",47.6116,-122169,2320,10250
"7230300100",320000,3,2,1820,17600,"1",0,0,5,7,1820,0,1972,0,"98059",47.4703,-122112,2190,17440
"2133010110",455000,4,2.5,1770,13168,"2",0,0,3,7,1770,0,1990,0,"98019",47.7306,-121966,2050,14859
"4389201250",2.45e+006,5,4,4430,9000,"2",0,0,3,10,4430,0,2013,0,"98004",47.6168,-122216,2470,9490
"3383900057",500000,3,3.25,1490,902,"3",0,0,3,8,1220,270,2001,0,"98102",47.6357,-122324,1550,1092
"2424410110",325000,3,1.75,1790,27427,"1",0,0,3,7,1130,660,1978,0,"98065",47532,-121761,1610,16684
"3126049436",416000,3,2.5,1710,1296,"3",0,0,3,8,1510,200,2004,0,"98103",47.6963,-122342,1610,1282
"9238500100",495000,4,2.25,2070,20280,"2",0,0,4,7,2070,0,1968,0,"98072",47774,-122134,2190,21560
"9828700900",549000,2,1,1140,5400,"1",0,0,5,7,1140,0,1908,0,"98112",47.6205,-122294,1520,4800
"0686400930",589000,5,2,3930,10150,"1.5",0,0,4,8,3070,860,1968,0,"98008",47.6317,-122114,2200,8190
"5515600088",194820,3,1.5,1100,32700,"1",0,0,3,7,1100,0,1967,0,"98001",47.3186,-122289,1616,32700
"1254200015",405000,3,2.5,2260,5500,"1.5",0,0,3,7,1280,980,1910,0,"98117",47681,-122388,1790,5355
"1254200015",625000,3,2.5,2260,5500,"1.5",0,0,3,7,1280,980,1910,0,"98117",47681,-122388,1790,5355
"1523049209",205000,3,1,1130,7014,"1",0,0,3,7,1130,0,1954,0,"98168",47.4743,-122274,1440,9350
"0561000300",345100,3,3.75,1950,8625,"1",0,0,3,8,1360,590,1959,0,"98178",47505,-122258,1950,6670
"0399000195",200000,3,1,960,7500,"1",0,0,3,6,960,0,1953,0,"98178",47.4966,-122255,1250,6000
"2540700110",1905000000,4,3.5,4210,18564,"2",0,0,3,11,4210,0,2001,0,"98039",47.6206,-122225,3520,18564
"2523089097",524500,3,1.5,3430,264844,"1",0,2,3,7,2230,1200,1988,0,"98045",47.4476,-121723,1660,145926
"3026079055",598600,4,2.75,3470,212639,"2",0,0,3,7,2070,1400,1993,0,"98019",47.7066,-121968,2370,233917
"1105000011",367777,5,3,2140,5937,"1",0,0,3,7,1280,860,1978,0,"98118",47.5459,-122.27,1820,6710
"5113400535",750000,3,2.75,2520,5401,"1",0,0,4,7,1360,1160,1946,0,"98119",47.6452,-122373,1800,5036
"3876301140",575000,5,2.25,3550,7992,"2",0,0,3,8,3550,0,1968,0,"98034",47.7285,-122179,2110,7992
"1523049188",84000,2,1,700,20130,"1",0,0,3,6,700,0,1949,0,"98168",47.4752,-122271,1490,18630
"5621100115",255000,2,1,740,5000,"1",0,0,4,6,740,0,1926,0,"98118",47.5298,-122273,1170,4968
"4219401080",1.74e+006,4,3.75,3300,4545,"1.5",0,4,3,10,2600,700,1926,1999,"98105",47.6561,-122274,3300,5000
"2112700600",415000,3,2.25,1640,5880,"1",0,0,3,7,1240,400,1977,0,"98106",47.5323,-122351,1200,4760
"3222049112",449900,3,2.5,2780,8225,"2",0,1,3,9,2780,0,1990,0,"98198",47.3509,-122323,720,9736
"0622059019",220000,5,1.5,1830,94960,"1.5",0,0,3,7,1830,0,1929,0,"98031",47.4218,-122218,1440,16365
"9348700490",899000,4,2.5,3540,9349,"2",0,0,3,10,3540,0,2003,0,"98052",47.7046,-122107,3280,7546
"9259900025",430000,3,2.5,1440,7320,"1",0,0,5,7,1440,0,1954,0,"98125",47.7179,-122316,1160,6941
"3022059066",472500,4,2.5,2960,223462,"2",0,0,3,10,2960,0,2001,0,"98030",47.3646,-122211,2770,16482
"1777500090",680000,6,2.5,3180,9375,"1",0,0,4,8,1590,1590,1967,0,"98006",47.5707,-122129,2670,9625
"3885803245",1.65e+006,5,4,3310,8400,"2",0,0,3,10,3310,0,2000,0,"98033",47.6914,-122214,3430,8400
"8819901030",810000,3,2,2390,8025,"2",0,0,5,7,2390,0,1921,0,"98105",47.6707,-122288,1920,5350
"2623069067",605000,3,2.5,2460,138085,"2",0,0,4,9,2460,0,1977,0,"98027",47.4572,-122007,2090,219542
"8635700025",522000,3,1.75,1630,15600,"1",0,0,3,7,1630,0,1958,0,"98033",47.68,-122165,1830,10850
"0098020300",759000,5,2.75,3490,8230,"2",0,0,3,10,3490,0,2005,0,"98075",47.5825,-121.97,3480,7331
"7243500025",411000,4,2.75,2500,5257,"2",0,0,3,8,2500,0,1966,0,"98118",47.5293,-122287,1660,5970
"3329510850",286950,4,2.5,2080,9846,"1",0,0,3,7,1240,840,1984,0,"98001",47.3338,-122268,1890,7977
"9521100855",440000,3,1.5,1290,1286,"3",0,0,3,7,1290,0,2000,0,"98103",47.6617,-122349,1720,1286
"0723049156",149000,3,1,1700,8645,"1",0,0,3,6,1700,0,1955,0,"98146",47.4899,-122337,1500,7980
"0723049156",284700,3,1,1700,8645,"1",0,0,3,6,1700,0,1955,0,"98146",47.4899,-122337,1500,7980
"5130000090",374950,3,2.5,2540,11562,"1",0,1,3,8,1290,1250,1964,0,"98028",47.7614,-122229,2230,10310
"8562400025",816000,3,1.5,1180,8545,"1",0,0,3,8,1180,0,1952,0,"98004",47624,-122.2,1660,9000
"5706201140",533250,4,1.75,1520,15398,"1",0,0,4,7,1370,150,1960,0,"98027",47.5265,-122.05,1840,12500
"3034200198",689800,3,2.75,2390,9313,"1",0,0,5,8,1390,1000,1942,0,"98133",47.7209,-122331,2390,12712
"4077800017",775000,4,2.75,2740,6200,"1.5",0,3,4,8,1820,920,1947,0,"98125",47.7084,-122277,2430,6000
"1245500099",702000,3,2.5,2190,8528,"1",0,0,3,8,1760,430,1991,0,"98033",47.6943,-122209,2060,9811
"4435000705",160000,3,1,1350,8700,"1.5",0,0,3,6,1350,0,1942,0,"98188",47.4497,-122289,1300,8700
"4435000705",255500,3,1,1350,8700,"1.5",0,0,3,6,1350,0,1942,0,"98188",47.4497,-122289,1300,8700
"2225059118",949000,4,2.75,2980,42253,"1",0,0,4,9,1860,1120,1973,0,"98005",47.6392,-122163,2980,42253
"5126900405",169500,2,1,790,7450,"1",0,0,4,6,790,0,1944,0,"98058",47.4743,-122.17,800,7450
"5603800110",586000,4,2.25,2130,9000,"2",0,0,4,8,2130,0,1965,0,"98006",47.5716,-122159,2110,10431
"2426059076",680000,4,2.5,2700,37431,"1",0,0,4,8,1600,1100,1978,0,"98072",47.7258,-122117,2290,37431
"3260200110",851500,3,2,3200,18184,"1",0,0,5,8,2000,1200,1977,0,"98005",47.6034,-122172,1670,7416
"4235401055",582500,2,1.5,1159,4800,"1",0,0,3,7,1159,0,1948,0,"98199",47.6592,-122399,1640,4800
"1550000463",637000,4,3.5,3080,118918,"2",0,0,3,9,3080,0,2008,0,"98019",47.7721,-121924,1830,434728
"1823049144",225000,3,1,1000,9295,"1",0,0,3,7,1000,0,1955,0,"98146",47484,-122346,1320,13500
"7012200215",795000,3,3.25,2260,3727,"2",0,0,3,8,1880,380,2003,0,"98119",47.6422,-122361,1600,4800
"5149300100",304999,4,2.25,2270,9600,"1",0,0,3,7,1290,980,1976,0,"98023",47.3261,-122355,1930,15000
"7335400215",95000,1,0.75,760,5746,"1",0,0,4,5,760,0,1915,0,"98002",47.3046,-122215,970,6696
"7227501450",240000,4,1.75,1420,5382,"1",0,0,5,5,1040,380,1942,0,"98056",47.4946,-122187,1150,5382
"8146300025",772000,4,2.5,2500,8680,"1",0,0,4,7,1250,1250,1958,0,"98004",47.6073,-122192,2140,8680
"3530540090",245000,2,1.5,1450,6258,"1",0,0,4,8,1450,0,1983,0,"98198",47.3785,-122322,1460,5375
"9284802215",430000,5,3,2500,5750,"1",0,0,3,8,1430,1070,1999,0,"98126",47551,-122369,1980,7130
"1250202430",799000,3,1.5,2210,6300,"1.5",0,0,5,8,2210,0,1916,0,"98144",47.5892,-122.29,2700,6300
"1241900028",880000,5,2.75,3020,9187,"2",0,0,3,9,3020,0,2007,0,"98033",47.6806,-122167,2250,9675
"8691400600",750000,4,2.5,3290,7538,"2",0,0,3,9,3290,0,2004,0,"98075",47598,-121972,3450,7538
"1118000301",2.89e+006,4,4,5780,7173,"2",0,0,3,11,4130,1650,2008,0,"98112",47.6374,-122288,3930,7994
"3905081500",532000,3,2.5,1820,4910,"2",0,0,3,8,1820,0,1993,0,"98029",47.5703,-121996,2090,6668
"5611000090",525000,4,2.75,2500,10330,"1",0,0,4,8,1380,1120,1978,0,"98155",47.7743,-122286,2270,10430
"2013800705",239000,2,1,1210,9375,"1",0,1,4,7,1210,0,1952,0,"98198",47.3865,-122322,1680,8400
"9276200850",460000,2,1.5,1090,4000,"1",0,0,3,8,970,120,1951,0,"98116",47.5798,-122393,1700,4000
"2785000110",540000,4,2.25,1330,8400,"1.5",0,0,3,8,1330,0,1962,0,"98005",47.6078,-122169,2270,10146
"2919702655",475000,2,1,890,4590,"1",0,0,3,7,890,0,1923,0,"98117",47.6901,-122362,1310,4590
"3942900115",445000,3,1.75,1360,4998,"1",0,0,3,8,1360,0,1968,2014,"98108",47547,-122302,1350,4998
"5452301810",1575000000,5,3.75,4220,9240,"2",0,2,5,11,3420,800,1991,0,"98040",47.5895,-122229,3380,9240
"5104511730",549950,4,2.5,3780,6800,"2",0,0,3,8,3780,0,2004,0,"98038",47.3526,-122012,3640,7326
"3923400123",294950,4,2,2610,14321,"1.5",0,0,4,6,1690,920,1940,0,"98188",47.4672,-122296,1630,8599
"2249500367",736000,3,2.5,1980,2975,"3",0,2,3,8,1980,0,1993,0,"98109",47.6294,-122344,1980,3144
"2916600110",214946,3,1.75,1290,8688,"1",0,0,4,7,1290,0,1980,0,"98042",47.3655,-122.08,1750,9090
"3629921140",856000,5,3.25,3620,5500,"2",0,2,3,9,3620,0,2003,0,"98029",47.5442,-121996,3260,5500
"8682250090",775000,2,2.5,2680,7392,"1",0,0,3,9,2680,0,2004,0,"98053",47717,-122026,2315,7045
"6929602605",205000,3,1.75,1200,8631,"1",0,0,3,7,1200,0,1959,0,"98198",47.3864,-122308,1564,8115
"8550001515",429592,2,2.75,1992,10946,"1.5",1,4,5,6,1288,704,1903,0,"98070",47.3551,-122475,1110,8328
"1775800740",414250,4,1.75,1640,13566,"1",0,0,4,7,1120,520,1977,0,"98072",47.7423,-122099,1470,13530
"1773101340",399950,4,2.75,1920,4400,"1",0,0,4,6,960,960,1906,0,"98106",47.5532,-122365,1040,4400
"5561710110",319990,3,2.25,1840,7326,"1",0,0,5,7,1370,470,1979,0,"98031",47.3958,-122168,2050,7475
"1115800110",524000,3,1.5,1310,9471,"1",0,0,4,8,1310,0,1970,0,"98052",47.6644,-122148,2100,9449
"2131701240",349950,2,1,1050,6317,"1.5",0,0,4,7,1050,0,1913,0,"98019",47.7364,-121981,1600,9616
"8827901450",889000,4,2.5,2570,4480,"1.5",0,0,4,8,1580,990,1927,0,"98105",47.6701,-122291,2070,4480
"4302200336",300000,3,1,930,5160,"1.5",0,0,5,6,930,0,1919,0,"98106",47.5256,-122357,1060,5160
"7550800916",395000,1,1,730,3000,"1",0,0,3,7,730,0,1911,0,"98107",47.6741,-122396,1520,5000
"0534000112",348000,2,2.5,1270,1242,"3",0,0,3,7,1270,0,2008,0,"98117",47701,-122362,1280,1199
"3885801450",830000,2,1,1150,6000,"1",0,1,4,7,710,440,1921,0,"98033",47.6841,-122213,2450,7200
"0522059013",173000,2,1,820,10450,"1",0,0,4,7,820,0,1965,0,"98055",47.4261,-122199,1240,11200
"3342700405",585000,4,1.75,3000,42200,"1",0,3,3,7,1500,1500,1950,0,"98056",47.5265,-122202,2500,9821
"9276201140",576750,3,2,2220,5000,"1",0,0,4,7,1110,1110,1966,0,"98116",47.5807,-122394,1450,5000
"7972601280",495000,5,3.25,2500,7620,"1",0,3,3,7,1250,1250,1962,0,"98106",47.5298,-122344,2020,7620
"2734100734",216650,3,3.5,1540,1427,"2",0,0,3,7,1360,180,2007,0,"98109",47542,-122322,1220,4000
"4022900077",615000,4,2.75,2750,15450,"1",0,0,3,8,1800,950,1978,0,"98155",47.7749,-122283,2750,10620
"1777600490",675000,4,2.5,3130,12463,"1",0,0,4,8,1620,1510,1978,0,"98006",47569,-122127,2740,11779
"2193310300",510000,3,2,1430,9250,"1",0,0,4,8,990,440,1983,0,"98052",47.6952,-122096,1830,8003
"2322069168",630000,3,2.5,2680,327135,"2",0,0,3,8,2680,0,1995,0,"98010",47.3783,-122003,2020,60080
"7885800900",359950,4,2.5,3010,5701,"2",0,0,3,8,3010,0,2003,0,"98042",47.3492,-122152,3010,5772
"1545800090",265000,3,1.5,1530,7500,"1.5",0,0,3,7,1530,0,1986,0,"98038",47.3639,-122055,2080,11250
"7131300025",210000,3,1,1240,4842,"1",0,0,4,6,1240,0,1916,0,"98118",47.5166,-122269,1540,5110
"3221079055",367000,3,2.5,2260,93218,"1",0,2,4,6,2260,0,1998,0,"98022",47.2582,-121935,2180,111078
"9184700535",1075000000,4,2.25,2820,5000,"1.5",0,2,4,9,1800,1020,1926,0,"98122",47.6097,-122287,2880,6000
"1877500090",756000,3,2.5,3560,8297,"1",0,2,4,8,1650,1910,1948,0,"98199",47.6473,-122407,2760,8297
"0723049476",203000,3,2.25,1630,9145,"1",0,0,3,7,1630,0,1960,0,"98146",47.5,-122347,1630,9206
"8556800100",535000,4,2.5,2880,23994,"2",0,3,3,9,2880,0,2002,0,"98022",47.2124,-122005,2470,17009
"9830200475",525000,3,3.25,2200,7440,"2",0,0,4,7,1710,490,1947,0,"98118",47.5409,-122268,1260,6765
"2525000690",347500,3,1.75,1620,7500,"1",0,0,3,7,1220,400,1981,0,"98059",47.4815,-122162,1470,7938
"1891100090",620000,3,1.75,1480,2185,"2.5",0,0,3,9,1480,0,2005,0,"98034",47.6945,-122.17,1480,2441
"3447000100",645000,4,2.5,2250,10696,"2",0,0,3,8,2250,0,1996,0,"98006",47.5715,-122128,2340,13286
"1118001295",2.2e+006,4,3,3540,11098,"2",0,0,3,10,3000,540,1940,0,"98112",47634,-122288,3430,8214
"7968460110",280000,3,2,1790,42399,"1",0,0,4,7,1790,0,1990,0,"98092",47.3143,-122134,1330,40015
"5101406489",432000,3,2,1400,6380,"1",0,0,4,7,700,700,1924,0,"98125",47.7015,-122316,1690,5800
"9275702350",790000,3,1.5,2390,4452,"2",0,1,3,9,1790,600,1929,0,"98126",47.5826,-122378,2610,5000
"7752000090",635000,4,1.75,2400,10050,"1",0,0,5,8,2400,0,1957,0,"98008",47.6339,-122124,1680,10050
"0293000165",442000,3,1.5,2050,6384,"1",0,0,3,7,1350,700,1958,0,"98126",47.5325,-122378,1590,7214
"7852100110",490000,4,3,2640,5267,"2",0,0,3,7,2640,0,2001,0,"98065",47.5298,-121.88,2640,5670
"1311000600",250000,5,1.75,2320,7700,"1",0,0,5,7,1290,1030,1962,0,"98001",47.3426,-122285,1740,7210
"1732800820",1325000000,4,2.5,2440,3600,"2.5",0,0,4,8,2440,0,1902,0,"98119",47.6298,-122362,2440,5440
"7893203565",120000,3,1,1260,7500,"1",0,0,3,6,1260,0,1954,0,"98198",47.4191,-122.33,1260,7500
"2524049166",2.95e+006,5,4.75,6240,47480,"1",0,3,3,11,4610,1630,2003,0,"98040",47.5317,-122233,4170,17668
"9406550100",325000,4,2.5,1930,8458,"2",0,0,3,7,1930,0,1993,0,"98038",47.3645,-122039,1670,9485
"3327000090",210000,4,1.75,1200,7680,"1",0,0,3,7,1200,0,1968,0,"98092",47.3138,-122192,1490,7800
"1220000100",215000,1,1,970,7639,"1",0,0,4,5,570,400,1920,0,"98166",47.4655,-122346,1360,7380
"1066600025",387000,3,1.75,1810,10800,"1",0,0,5,8,1210,600,1968,0,"98056",47.5236,-122184,1800,10800
"3626039228",408000,3,1,1380,7015,"1.5",0,0,4,7,1380,0,1925,0,"98117",47.6987,-122.36,1160,6700
"7635801032",410000,3,1,1470,6500,"1",0,0,4,7,1470,0,1953,0,"98166",47473,-122362,1470,9300
"4364700600",216000,3,1,1010,7920,"1",0,0,3,6,1010,0,1925,0,"98126",47.5249,-122.37,1520,7560
"4364700600",390000,3,1,1010,7920,"1",0,0,3,6,1010,0,1925,0,"98126",47.5249,-122.37,1520,7560
"7774200236",357000,3,1.5,1340,11744,"1",0,0,2,7,1340,0,1950,0,"98146",47.4947,-122.36,2020,13673
"8025700590",215000,3,1,970,7275,"1",0,0,4,7,970,0,1970,0,"98031",47.4006,-122188,1750,7200
"7129302095",265000,3,1,1122,6554,"1.5",0,0,3,5,1122,0,1900,0,"98118",47.5135,-122257,1610,5650
"2997800076",589950,3,2.75,1670,1350,"3",0,0,3,9,1350,320,2014,0,"98116",47.5763,-122408,1520,4800
"7740100015",440000,3,1.75,2840,16851,"1",0,3,3,8,1600,1240,1950,0,"98155",47.7458,-122287,2650,11063
"5279100625",248000,2,1,770,8600,"1",0,0,4,4,770,0,1914,0,"98027",47.5325,-122031,1420,6960
"1126059144",730000,3,2.25,2040,130680,"2",0,0,3,9,2040,0,1977,0,"98072",47.7584,-122136,3080,39630
"5409800110",425000,4,2.5,3052,12145,"2",0,0,3,8,3052,0,2004,0,"98003",47.2598,-122304,2767,8604
"7963900100",680000,3,2.5,2620,14248,"2",0,0,4,8,1830,790,1977,0,"98004",47.6281,-122194,2620,12343
"9264910100",341500,5,2.25,3120,10400,"2",0,0,3,8,3120,0,1980,0,"98023",47.3097,-122.34,2160,8267
"8819900449",395000,2,1,1100,3975,"1",0,0,3,7,900,200,1950,0,"98105",47.6701,-122286,1110,4280
"1525059160",1225000000,4,2.75,3410,95396,"1.5",0,0,4,10,3410,0,1962,0,"98005",47.6547,-122158,3721,35352
"7526800100",695500,5,2.75,2510,9180,"1",0,1,4,8,1600,910,1975,0,"98052",47.6389,-122098,2650,9780
"6385100100",308000,3,1.75,1680,8629,"1",0,0,3,8,1200,480,1977,0,"98198",47.3662,-122319,1990,8400
"2085200261",422500,3,2,1960,6450,"1",0,0,4,7,1000,960,1977,0,"98038",47.3972,-122029,1660,20720
"3522900061",418000,2,1,1040,6900,"1",0,0,4,7,1040,0,1915,0,"98136",47.5411,-122391,1620,6280
"2570500090",385000,5,1.5,1750,9780,"1.5",0,0,4,7,1750,0,1961,0,"98028",47.7755,-122235,1750,10295
"5482700100",876650,3,3.25,2170,12508,"1.5",0,0,5,9,1650,520,1928,1970,"98040",47.5665,-122229,2720,21070
"0567000268",450000,3,2.5,1639,2710,"2",0,0,3,8,1479,160,2003,0,"98144",47.5924,-122294,1580,1733
"3649100315",418800,4,2.25,2100,9984,"1",0,0,4,7,1290,810,1973,0,"98028",47.7365,-122242,1930,10511
"6821102352",330000,2,1,880,1753,"2",0,0,4,7,880,0,1945,0,"98199",47.6475,-122397,1010,1748
"6072300110",550000,3,1.75,1940,8376,"1",0,0,4,8,1290,650,1963,0,"98006",47.5586,-122173,2400,8674
"3223049131",270000,4,2.5,2490,11650,"1",0,0,3,7,1390,1100,1990,0,"98148",47.4416,-122332,2010,10495
"1068000110",978500,3,2.25,2060,7080,"2",0,0,3,9,1800,260,1940,0,"98199",47.6455,-122409,3070,7500
"2600020100",975000,4,2.5,2720,10455,"2",0,2,3,10,2500,220,1981,0,"98006",47.5564,-122158,3240,12348
"5422500110",455000,3,2.25,2180,6850,"1",0,0,3,7,1750,430,1973,0,"98034",47.7246,-122217,1740,7016
"4055700378",1415000000,4,3.25,3600,38016,"2",0,2,3,11,3310,290,1991,0,"98034",47.7124,-122253,2440,22693
"0795000820",220000,2,1,840,9000,"1",0,0,5,6,840,0,1951,0,"98168",47.5033,-122329,1350,10400
"0925059113",490000,3,2,2370,12196,"2",0,0,4,7,2370,0,1970,0,"98033",47.6734,-122176,1380,12196
"3275000090",420000,4,2.25,2270,9100,"2",0,0,3,7,2270,0,1978,0,"98034",47.7242,-122.17,1710,7910
"8946700100",408500,4,2.5,2720,7043,"2",0,0,3,9,2720,0,2003,0,"98092",47.3315,-122169,2640,6958
"0809002485",716000,3,1.5,1140,4800,"1.5",0,0,3,7,1140,0,1915,0,"98109",47.6368,-122354,1260,4800
"5332200405",965000,4,2.5,2460,5000,"2",0,0,5,8,1620,840,1938,0,"98112",47.6282,-122293,2320,5000
"1775950100",357823,3,1.5,1240,9196,"1",0,0,3,8,1240,0,1968,0,"98072",47.7562,-122094,1690,10800
"9808700762",7.0625e+006,5,4.5,10040,37325,"2",1,2,3,11,7680,2360,1940,2001,"98004",47.65,-122214,3930,25449
"1133000542",425000,3,2.25,1670,9500,"1",0,0,3,7,1170,500,1977,0,"98125",47.7253,-122309,1470,9500
"7905200315",711777,4,1.75,2220,6731,"1",0,0,4,7,1110,1110,1953,0,"98116",47.5691,-122391,1600,6350
"3949600090",335000,3,1,980,9903,"1",0,0,4,7,980,0,1966,0,"98028",47.7746,-122239,1830,9903
"9274201730",825000,4,1.5,1890,6938,"1.5",0,0,3,8,1890,0,1919,0,"98116",47.5896,-122389,1700,6250
"7883604065",210000,2,1,1100,6000,"1.5",0,0,4,6,1100,0,1900,0,"98108",47.5275,-122323,1280,6000
"1158700100",575000,2,1.75,2770,19700,"2",0,0,3,8,1780,990,1983,0,"98177",47.7581,-122365,2360,9700
"7237500110",1208000000,4,2.75,4250,10925,"2",0,0,3,10,4250,0,2003,0,"98059",47.5297,-122.14,4650,11544
"8682280490",431500,2,2,1370,4866,"1",0,0,3,8,1370,0,2005,0,"98053",47704,-122012,1365,4784
"0224059111",475000,3,1.5,1480,13457,"1",0,0,3,7,1480,0,1959,0,"98007",47.5914,-122136,2100,10517
"4141800215",1495000000,4,3.75,3770,4000,"2.5",0,0,5,9,2890,880,1916,0,"98122",47.6157,-122287,2800,5000
"1822069097",540000,6,3,2870,206474,"2",0,0,3,7,2330,540,1960,1985,"98042",47401,-122095,2380,59677
